round,client,accuracy,macro_precision,macro_recall,macro_f1,micro_precision,micro_recall,micro_f1,tp,fp,tn,fn,group_0_tp,group_0_fp,group_0_tn,group_0_fn,group_0_positive_rate,group_0_true_positive_rate,group_1_tp,group_1_fp,group_1_tn,group_1_fn,group_1_positive_rate,group_1_true_positive_rate,statistical_parity_difference,equal_opportunity_difference
4,2,0.56004,0.5312,0.53218,0.5312,0.56004,0.56004,0.56004,139.0,209.0,360.0,183.0,5.0,98.0,220.0,4.0,0.31498,0.55556,134.0,111.0,140.0,179.0,0.4344,0.42812,0.11941,-0.12744
4,3,0.54658,0.50244,0.50234,0.50184,0.54658,0.54658,0.54658,110.0,188.0,377.0,216.0,6.0,102.0,219.0,8.0,0.32239,0.42857,104.0,86.0,158.0,208.0,0.34173,0.33333,0.01934,-0.09524
4,4,0.51291,0.50524,0.50566,0.49889,0.51291,0.51291,0.51291,154.0,267.0,303.0,167.0,5.0,152.0,176.0,5.0,0.4645,0.5,149.0,115.0,127.0,162.0,0.4774,0.4791,0.0129,-0.0209
4,5,0.57351,0.50158,0.50124,0.49195,0.57351,0.57351,0.57351,77.0,134.0,434.0,246.0,4.0,71.0,238.0,13.0,0.23006,0.23529,73.0,63.0,196.0,233.0,0.24071,0.23856,0.01065,0.00327
4,6,0.51066,0.48243,0.48161,0.481,0.51066,0.51066,0.51066,121.0,238.0,334.0,198.0,6.0,113.0,161.0,7.0,0.41463,0.46154,115.0,125.0,173.0,191.0,0.39735,0.37582,-0.01728,-0.08572
4,7,0.53648,0.50025,0.50025,0.50021,0.53648,0.53648,0.53648,119.0,203.0,359.0,210.0,4.0,111.0,198.0,11.0,0.35494,0.26667,115.0,92.0,161.0,199.0,0.36508,0.36624,0.01014,0.09958
4,8,0.50842,0.50777,0.50821,0.50149,0.50842,0.50842,0.50842,174.0,269.0,279.0,169.0,8.0,152.0,148.0,9.0,0.50473,0.47059,166.0,117.0,131.0,160.0,0.49303,0.5092,-0.0117,0.03861
4,9,0.5174,0.52646,0.52812,0.51337,0.5174,0.5174,0.5174,190.0,287.0,271.0,143.0,7.0,158.0,148.0,3.0,0.52215,0.7,183.0,129.0,123.0,140.0,0.54261,0.56656,0.02046,-0.13344
5,0,0.54821,0.53775,0.53938,0.53629,0.54821,0.54821,0.54821,173.0,230.0,316.0,173.0,6.0,129.0,163.0,7.0,0.44262,0.46154,167.0,101.0,153.0,166.0,0.45656,0.5015,0.01394,0.03996
5,1,0.65432,0.72675,0.50557,0.40761,0.65432,0.65432,0.65432,4.0,1.0,579.0,307.0,0.0,0.0,341.0,13.0,0.0,0.0,4.0,1.0,238.0,294.0,0.00931,0.01342,0.00931,0.01342
5,2,0.48934,0.5152,0.51592,0.4882,0.48934,0.48934,0.48934,197.0,330.0,239.0,125.0,6.0,183.0,135.0,3.0,0.57798,0.66667,191.0,147.0,104.0,122.0,0.59929,0.61022,0.02131,-0.05644
5,3,0.55219,0.5289,0.53012,0.52843,0.55219,0.55219,0.55219,146.0,219.0,346.0,180.0,6.0,122.0,199.0,8.0,0.38209,0.42857,140.0,97.0,147.0,172.0,0.42626,0.44872,0.04417,0.02015
5,4,0.59259,0.50095,0.50058,0.47762,0.59259,0.59259,0.59259,55.0,97.0,473.0,266.0,1.0,55.0,273.0,9.0,0.16568,0.1,54.0,42.0,200.0,257.0,0.1736,0.17363,0.00792,0.07363
5,5,0.49832,0.50465,0.50502,0.49165,0.49832,0.49832,0.49832,171.0,295.0,273.0,152.0,11.0,160.0,149.0,6.0,0.52454,0.64706,160.0,135.0,124.0,146.0,0.52212,0.52288,-0.00242,-0.12418
5,6,0.49832,0.48562,0.48448,0.48028,0.49832,0.49832,0.49832,139.0,267.0,305.0,180.0,7.0,125.0,149.0,6.0,0.45993,0.53846,132.0,142.0,156.0,174.0,0.45364,0.43137,-0.00629,-0.10709
